,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2017-4,25.65,1.098,0.0081,,,0.0805,7.6211,10.6317,19.9701,1685668884.37,,179215377.16,,89329500.0,,19.8189,,61.5463,1.2321,0.8544,2.6005,1.6005,38.4537,0.0046,113.3715,98.4279,28.8411,182.9583,211.7994,0.7168,3.1754,3.6575,12.4822,0.9957,4.4831
2018-4,15.93,1.9379,0.1048,,0.8274,0.0884,6.2037,6.8582,15.8655,2638905230.96,56.5494,180980775.16,0.9851,177314500.0,98.4949,6.7632,211.8803,23.171,2.7728,2.2428,1.3016,0.3016,76.829,0.1792,56.6554,79.8279,32.9882,103.4951,136.4833,0.9046,6.3542,4.5097,10.913,1.4433,6.4266
2019-2,,,,,,,,,18.4768,1542768500.0,,129103900.0,,124611600.0,,,,,,,,,,,,,,,,,,,,,
2019-4,7.38,2.12,0.04,0.15,0.958,0.1488,5.5929,7.4564,17.1786,2765861247.71,4.8109,206234694.55,13.9539,188724300.0,6.4348,6.7275,138.8666,21.2322,2.9567,2.2653,1.2696,0.2696,78.7678,0.0675,53.4751,88.0648,67.5397,74.0002,141.5399,0.7501,6.7321,4.0879,5.3302,1.3557,3.0312
2020-1,,,,,,,,-7.5902,,215723100.0,,-16373800.0,,-18848500.0,,,,,,,,,,,,,,,,,,,,,
2020-2,,2.1295,0.1742,0.01,,,0.4107,2.3119,15.3891,664815519.8,-56.9076,15370046.3,-88.0948,10812900.0,-91.3227,0.4988,28.7115,14.2313,,,1.1659,0.1659,85.7687,0.4931,,,,,,0.1777,,,,,0.9637
2020-3,,,0.1516,0.02,,,,3.2151,14.0475,1072526428.01,,34483022.81,,,,,,,,,,,,,,,,,,,,,,,
2020-4,3.52,2.19,0.03,0.08,0.958,0.2233,2.5643,5.4604,14.4666,2010634905.54,-27.3053,109789313.68,-46.7649,79963100.0,-57.6297,3.4576,87.5225,32.0214,1.9397,1.2975,1.4711,0.4711,67.9786,0.0298,116.2979,144.4681,118.3315,142.4345,260.766,0.4696,3.0955,2.4919,3.0423,0.8326,1.3574
2021-1,,2.2742,-0.0474,0.08,,,2.3659,9.4853,17.413,1214772018.26,463.1163,115224327.15,803.7116,,,3.5017,302.314,35.088,,,1.5405,0.5405,64.912,-0.0386,,,,,,0.2494,,,,,1.535
2021-2,9.41,2.4113,-0.041,0.22,0.958,0.44,5.9816,11.0052,18.7739,2849001039.48,328.5401,313538888.22,1939.9346,304788700.0,2718.7508,8.9868,284.2844,39.974,1.6176,1.167,1.6659,0.6659,60.026,-0.0256,61.1725,82.8691,55.7811,88.2605,144.0416,0.5435,2.9425,2.1721,3.2269,0.9072,1.8311
2021-3,13.12,3.2706,-0.2428,0.32,1.8407,0.4199,7.5445,10.7353,18.3138,4536201038.88,322.9454,486973096.93,1312.2112,473809570.26,,7.7179,302.6804,23.4105,3.1606,2.3747,1.3057,0.3057,76.5895,-0.2428,71.0751,75.0584,49.832,96.3015,146.1335,0.7028,3.7988,3.5972,5.4182,1.0753,2.9346
2021-4,15.89,3.38,-0.3277,0.44,1.8407,0.5229,9.9598,10.2415,16.8545,6841167256.6,240.2491,700639618.85,538.1674,682379938.05,753.368,10.7406,363.2392,30.5906,2.3359,1.6729,1.4407,0.4407,69.4094,-0.2199,72.1949,83.4783,71.4442,84.229,155.6732,0.9725,4.9865,4.3125,5.0389,1.5088,4.1827
2022-1,4.55,3.5389,-0.2473,0.16,1.8407,0.6804,2.9131,8.9568,15.5953,3392940205.66,179.3067,303899733.84,163.7462,277396536.64,,4.4513,553.9026,40.4554,1.8257,1.2145,1.6794,0.6794,59.5446,-0.1028,61.7623,72.8627,66.1911,68.4339,134.625,0.3252,1.4572,1.2352,1.3597,0.467,1.8804
2022-2,11.03,3.6651,-0.3837,0.39,1.8407,0.8067,6.5539,9.9262,17.2672,7633320653.32,167.9297,757696776.49,141.6596,722464602.37,137.0379,10.716,626.3467,48.4784,1.6089,1.09,1.9409,0.9409,51.5216,-0.1113,57.1157,71.09,64.3501,63.8556,128.2057,0.6603,3.1515,2.532,2.7972,0.9162,4.2701
2022-3,15.94,3.8495,-0.3442,0.58,1.8407,0.9911,9.3229,8.771,15.7765,12695624612.65,179.8735,1113532656.94,128.6641,1073997017.28,126.6727,14.9939,618.2902,48.7465,1.5477,0.9795,1.9511,0.9511,51.2535,-0.094,52.0974,70.5606,56.9596,65.6984,122.658,1.0629,5.1826,3.8265,4.7402,1.5015,5.9418
